Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
0,ACFD 1O T/A,852.012500,,0.600000,TSQL,156.7,156.7,023,NN,023,Tone->Tone,NFM,5.00,,50W,Fire/EMS 1O Talkaround,,,,
1,ACFD 1N Metro,856.487500,split,811.487500,TSQL,156.7,156.7,023,NN,023,Tone->Tone,NFM,5.00,,50W,Fire/EMS 1N Metrorail Tunnels,,,,
2,ArmyHeliport,143.100000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Army Heliport,,,,
3,ArlNatlCemet,165.187500,split,163.425000,TSQL,156.7,156.7,023,NN,023,Tone->Tone,FM,5.00,,50W,Operations,,,,
4,DEA/TSA Sec,168.425000,split,170.100000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Drug Enforcement Administration/Transportation Security Administration Headquarters (Pentagon City) - Security,,,,
5,DCA Twr VHF,119.100000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Tower,,,,
6,DCA Twr UHF,257.600000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Tower/Ground,,,,
7,DCA Twr Helo,134.350000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Tower (Helicopters),,,,
8,DCA Ground,121.700000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Ground,,,,
9,DCA ATIS,132.650000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Automatic Terminal Information Service (ATIS),,,,
10,DCA Clearanc,128.250000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Clearance Delivery,,,,
11,AmEg129.75,129.750000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,"American Eagle (Mesa, Piedmont, PSA [""Blue Streak""])",,,,
12,Approach/Dep,124.200000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,"Class B Approach/Departure - East (""ENSUE"")",,,,
13,Class B App,119.850000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,"Class B Approach/Departure - West (""OJAAY"")",,,,
14,ApproachEast,118.300000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Final Approach - East,,,,
15,Final AppWes,124.700000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Final Approach - West,,,,
16,Approach/Dep,269.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,"Class B Approach/Departure - East (""ENSUE"")",,,,
17,OJAAY 322.3,322.300000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,"Class B Approach/Departure - West (""OJAAY"")",,,,
18,Approach W,338.200000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Final Approach - West,,,,
19,Approach - E,306.300000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Final Approach - East,,,,
20,AndrewsRadar,124.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Andrews AFB Radar for Arlington Fly-bys,,,,
21,AndrewsRadar,279.575000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Andrews AFB Radar for Arlington Fly-bys,,,,
22,Andrews App,119.300000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Andrews AFB Approach Radar,,,,
23,Andrews AFB,335.500000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Andrews AFB Approach Radar,,,,
24,DEALE,128.350000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,DEALE,,,,
25,DEALE,270.275000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,DEALE,,,,
26,FLUNKY,121.050000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,FLUKY,,,,
27,FLUKY,343.700000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,FLUKY,,,,
28,TICON,118.950000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,TICON,,,,
29,TICON UHF,257.200000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,TICON,,,,
30,KRANT,125.650000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,KRANT,,,,
31,KRANT,396.100000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,KRANT,,,,
32,Tracon,126.550000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,DAILY,,,,
33,Daily,269.500000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,DAILY,,,,
34,Signature FS,130.425000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Signature Flight Support,,,,
35,DCA TSA Pri,172.900000,split,169.300000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Transportation Security Administration (TSA) - Primary,,,,
36,DCA TSA Agnt,172.150000,,0.600000,TSQL,136.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,50W,Transportation Security Administration (TSA) - Agents (Voice Inversion),,,,
37,DCA TSA N13,172.900000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Transportation Security Administration (TSA),,,,
38,Cap PD Trav2,173.525000,split,166.450000,TSQL,167.9,167.9,023,NN,023,Tone->Tone,FM,5.00,,50W,Capitol Police Travel Ch. 2,,,,
39,Cap PD Trav3,173.875000,,0.600000,TSQL,94.8,94.8,023,NN,023,Tone->Tone,FM,5.00,,50W,Capitol Police Travel Ch. 3 (portable repeater),,,,
40,HouseRepPage,167.887500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,House Republican Pager,,,,
41,HouseDemPage,168.312500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,House Democratic Pager,,,,
42,Cap MotPool,407.787500,,0.600000,DTCS,88.5,88.5,364,NN,364,Tone->Tone,FM,5.00,,50W,Motor Pool,,,,
43,USPP Talkaround,166.850000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Talkaround,,,,
44,USPP Dispatch,171.775000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Dispatch,,,,
45,USPP Admin,169.787500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Admin,,,,
46,USPP Spec Event,169.700000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Special Event,,,,
47,NPS Cent (R),172.475000,split,171.675000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,National Capital Parks - Central,,,,
48,NPS East,168.425000,split,170.100000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,National Capital Parks - East,,,,
49,NPS Cent (S),172.750000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,National Capital Parks - Central,,,,
50,NPS GW Pkwy,169.775000,split,163.337500,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,George Washington Parkway,,,,
51,NPS Cent Mall,170.512500,split,164.575000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,National Capital Parks - Central (National Mall and Memorial Parks),,,,
52,NGA Sec,406.550000,split,415.550000,TSQL,210.7,210.7,023,NN,023,Tone->Tone,FM,5.00,,50W,Security,,,,
53,NGA Mnt,165.412500,split,173.112500,TSQL,210.7,210.7,023,NN,023,Tone->Tone,FM,5.00,,50W,Maintenance,,,,
54,NGA Mnt,163.375000,,0.600000,TSQL,210.7,210.7,023,NN,023,Tone->Tone,FM,5.00,,50W,Maintenance,,,,
55,Dept Agr HQ,406.425000,split,415.425000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Headquarters,,,,
56,Yates Fed Sec,451.812500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Yates Federal Building Security,,,,
57,FPS DOL 1,417.200000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Department of Labor (Ch. 1),,,,
58,FPS DOL 2,416.025000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Department of Labor (Ch. 2),,,,
59,FPS 408.2,408.200000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Federal Protective Service,,,,
60,FPS 410.8,410.800000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Federal Protective Service,,,,
